,Unnamed: 0,Student ID,Date of Birth,Registration Date,Faculty,Program,Education Level,Semester,Course code,Course name,Credits,Num Grade,Letter Grade
3849,1067,150302082,1997-08-02,2015-09-21,Faculty of Engineering and Natural Sciences,Computer Sciences and Engineering (Bachelor),I Cycle (Bachelor),7.Semester: 2018 Fall,CS313,THEORY OF COMPUTATION,3|6,9,A-
3850,1068,150302082,1997-08-02,2015-09-21,Faculty of Engineering and Natural Sciences,Computer Sciences and Engineering (Bachelor),I Cycle (Bachelor),7.Semester: 2018 Fall,CS420,NETWORK PROGRAMMING,3|6,6,C
3851,1069,150302082,1997-08-02,2015-09-21,Faculty of Engineering and Natural Sciences,Computer Sciences and Engineering (Bachelor),I Cycle (Bachelor),7.Semester: 2018 Fall,ENS211,SIGNALS AND SYSTEMS,3|6,6,C
3852,1070,150302082,1997-08-02,2015-09-21,Faculty of Engineering and Natural Sciences,Computer Sciences and Engineering (Bachelor),I Cycle (Bachelor),7.Semester: 2018 Fall,SE302,SOFTWARE TESTING AND MAINTENANCE,3|6,9,A-
3853,1071,150302082,1997-08-02,2015-09-21,Faculty of Engineering and Natural Sciences,Computer Sciences and Engineering (Bachelor),I Cycle (Bachelor),3.Semester: 2016 Fall,CS303,DIGITAL DESIGN,3|6,7,B-
3854,1072,150302082,1997-08-02,2015-09-21,Faculty of Engineering and Natural Sciences,Computer Sciences and Engineering (Bachelor),I Cycle (Bachelor),3.Semester: 2016 Fall,ENS206,SYSTEMS MODELING,3|6,,W
3855,1073,150302082,1997-08-02,2015-09-21,Faculty of Engineering and Natural Sciences,Computer Sciences and Engineering (Bachelor),I Cycle (Bachelor),3.Semester: 2016 Fall,MAN102,INTRODUCTION TO MANAGEMENT,3|6,5,F
3856,1074,150302082,1997-08-02,2015-09-21,Faculty of Engineering and Natural Sciences,Computer Sciences and Engineering (Bachelor),I Cycle (Bachelor),3.Semester: 2016 Fall,MATH204,DISCRETE MATHEMATICS,3|6,6,C
3857,1075,150302082,1997-08-02,2015-09-21,Faculty of Engineering and Natural Sciences,Computer Sciences and Engineering (Bachelor),I Cycle (Bachelor),3.Semester: 2016 Fall,NS102,PHYSICS,3|6,5,F
3858,1076,150302082,1997-08-02,2015-09-21,Faculty of Engineering and Natural Sciences,Computer Sciences and Engineering (Bachelor),I Cycle (Bachelor),2.Semester: 2016 Spring,CS105,ADVANCED PROGRAMMING,3|6,6,C
3859,1077,150302082,1997-08-02,2015-09-21,Faculty of Engineering and Natural Sciences,Computer Sciences and Engineering (Bachelor),I Cycle (Bachelor),2.Semester: 2016 Spring,HUM101,SCIENCE AND TECHNOLOGY,3|6,8,B
3860,1078,150302082,1997-08-02,2015-09-21,Faculty of Engineering and Natural Sciences,Computer Sciences and Engineering (Bachelor),I Cycle (Bachelor),2.Semester: 2016 Spring,MAN111,COMMUNICATION AND REPORTING,2|4,9,A-
3861,1079,150302082,1997-08-02,2015-09-21,Faculty of Engineering and Natural Sciences,Computer Sciences and Engineering (Bachelor),I Cycle (Bachelor),2.Semester: 2016 Spring,MATH102,CALCULUS II,3|6,10,A
3862,1080,150302082,1997-08-02,2015-09-21,Faculty of Engineering and Natural Sciences,Computer Sciences and Engineering (Bachelor),I Cycle (Bachelor),2.Semester: 2016 Spring,MATH203,INTRODUCTION TO PROBABILITY AND STATISTICS,3|6,10,A
3863,1081,150302082,1997-08-02,2015-09-21,Faculty of Engineering and Natural Sciences,Computer Sciences and Engineering (Bachelor),I Cycle (Bachelor),2.Semester: 2016 Spring,TURK122,SPOKEN TURKISH II ,1|2,,W
3864,1082,150302082,1997-08-02,2015-09-21,Faculty of Engineering and Natural Sciences,Computer Sciences and Engineering (Bachelor),I Cycle (Bachelor),9.Semester: 2019 Fall,CS370,WORK PLACEMENT/INTERNSHIP,3|6,,S
3865,1083,150302082,1997-08-02,2015-09-21,Faculty of Engineering and Natural Sciences,Computer Sciences and Engineering (Bachelor),I Cycle (Bachelor),9.Semester: 2019 Fall,ENS490,GRADUATION PROJECT(SENIOR STANDING),3|6,6,C
3866,1084,150302082,1997-08-02,2015-09-21,Faculty of Engineering and Natural Sciences,Computer Sciences and Engineering (Bachelor),I Cycle (Bachelor),9.Semester: 2019 Fall,MAN231,FINANCIAL ACCOUNTING,3|6,10,A
3867,1085,150302082,1997-08-02,2015-09-21,Faculty of Engineering and Natural Sciences,Computer Sciences and Engineering (Bachelor),I Cycle (Bachelor),9.Semester: 2019 Fall,TURK122,SPOKEN TURKISH II,1.5|3,7,C+
3868,1086,170302022,1998-05-29,2017-09-18,Faculty of Engineering and Natural Sciences,Computer Sciences and Engineering (Bachelor),I Cycle (Bachelor),4.Semester: 2019 Spring,CS304,COMPUTER ARCHITECTURE,3|6,7,C+
3869,1087,170302022,1998-05-29,2017-09-18,Faculty of Engineering and Natural Sciences,Computer Sciences and Engineering (Bachelor),I Cycle (Bachelor),4.Semester: 2019 Spring,CS306,DATABASE MANAGEMENT,3|6,7,B-
3870,1088,170302022,1998-05-29,2017-09-18,Faculty of Engineering and Natural Sciences,Computer Sciences and Engineering (Bachelor),I Cycle (Bachelor),4.Semester: 2019 Spring,ELIT200,CRITICAL READING AND WRITING,3|6,8,B+
3871,1089,170302022,1998-05-29,2017-09-18,Faculty of Engineering and Natural Sciences,Computer Sciences and Engineering (Bachelor),I Cycle (Bachelor),4.Semester: 2019 Spring,MATH201,LINEAR ALGEBRA,3|6,5,F
3872,1090,170302022,1998-05-29,2017-09-18,Faculty of Engineering and Natural Sciences,Computer Sciences and Engineering (Bachelor),I Cycle (Bachelor),4.Semester: 2019 Spring,SE407,SOFTWARE QUALITY MANAGEMENT,3|6,7,C+
3873,1091,170302022,1998-05-29,2017-09-18,Faculty of Engineering and Natural Sciences,Computer Sciences and Engineering (Bachelor),I Cycle (Bachelor),1.Semester: 2017 Fall,CS103,INTRODUCTION TO PROGRAMMING,3|6,6,C
3874,1092,170302022,1998-05-29,2017-09-18,Faculty of Engineering and Natural Sciences,Computer Sciences and Engineering (Bachelor),I Cycle (Bachelor),1.Semester: 2017 Fall,ELIT100,ACADEMIC ENGLISH AND EFFECTIVE COMMUNICATION,3|6,9,A-
3875,1093,170302022,1998-05-29,2017-09-18,Faculty of Engineering and Natural Sciences,Computer Sciences and Engineering (Bachelor),I Cycle (Bachelor),1.Semester: 2017 Fall,MATH101,CALCULUS I,3|6,7,C+
3876,1094,170302022,1998-05-29,2017-09-18,Faculty of Engineering and Natural Sciences,Computer Sciences and Engineering (Bachelor),I Cycle (Bachelor),1.Semester: 2017 Fall,NS102,PHYSICS,3|6,5,F
3877,1095,170302022,1998-05-29,2017-09-18,Faculty of Engineering and Natural Sciences,Computer Sciences and Engineering (Bachelor),I Cycle (Bachelor),1.Semester: 2017 Fall,NS112,UNDERSTANDING SCIENCE AND TECHNOLOGY,1.5|3,10,A
3878,1096,170302022,1998-05-29,2017-09-18,Faculty of Engineering and Natural Sciences,Computer Sciences and Engineering (Bachelor),I Cycle (Bachelor),1.Semester: 2017 Fall,TURK111,SPOKEN TURKISH I  ,,10,A
3879,1097,170302022,1998-05-29,2017-09-18,Faculty of Engineering and Natural Sciences,Computer Sciences and Engineering (Bachelor),I Cycle (Bachelor),6.Semester: 2020 Spring,CS308,SOFTWARE ENGINEERING,3|6,,
3880,1098,170302022,1998-05-29,2017-09-18,Faculty of Engineering and Natural Sciences,Computer Sciences and Engineering (Bachelor),I Cycle (Bachelor),6.Semester: 2020 Spring,EE325,EMBEDDED SYSTEMS,3|6,,
3881,1099,170302022,1998-05-29,2017-09-18,Faculty of Engineering and Natural Sciences,Computer Sciences and Engineering (Bachelor),I Cycle (Bachelor),6.Semester: 2020 Spring,MATH201,LINEAR ALGEBRA,3|6,,
3882,1100,170302022,1998-05-29,2017-09-18,Faculty of Engineering and Natural Sciences,Computer Sciences and Engineering (Bachelor),I Cycle (Bachelor),6.Semester: 2020 Spring,MATH202,DIFFERENTIAL EQUATIONS,3|6,,
3883,1101,170302022,1998-05-29,2017-09-18,Faculty of Engineering and Natural Sciences,Computer Sciences and Engineering (Bachelor),I Cycle (Bachelor),6.Semester: 2020 Spring,MATH205,NUMERICAL ANALYSIS,3|6,,
3884,1102,170302022,1998-05-29,2017-09-18,Faculty of Engineering and Natural Sciences,Computer Sciences and Engineering (Bachelor),I Cycle (Bachelor),6.Semester: 2020 Spring,SE308,COMMUNICATION SYSTEMS AND NETWORKS,3|6,,
3885,1103,170302022,1998-05-29,2017-09-18,Faculty of Engineering and Natural Sciences,Computer Sciences and Engineering (Bachelor),I Cycle (Bachelor),3.Semester: 2018 Fall,CS303,DIGITAL DESIGN,3|6,5,E
3886,1104,170302022,1998-05-29,2017-09-18,Faculty of Engineering and Natural Sciences,Computer Sciences and Engineering (Bachelor),I Cycle (Bachelor),3.Semester: 2018 Fall,CS305,PROGRAMMING LANGUAGES,3|6,9,A-
3887,1105,170302022,1998-05-29,2017-09-18,Faculty of Engineering and Natural Sciences,Computer Sciences and Engineering (Bachelor),I Cycle (Bachelor),3.Semester: 2018 Fall,ELIT101,INTRODUCTION TO LITERATURE,3|6,8,B
3888,1106,170302022,1998-05-29,2017-09-18,Faculty of Engineering and Natural Sciences,Computer Sciences and Engineering (Bachelor),I Cycle (Bachelor),3.Semester: 2018 Fall,ENS221,INTRODUCTION TO ENGINEERING,3|6,8,B+
3889,1107,170302022,1998-05-29,2017-09-18,Faculty of Engineering and Natural Sciences,Computer Sciences and Engineering (Bachelor),I Cycle (Bachelor),3.Semester: 2018 Fall,MATH203,INTRODUCTION TO PROBABILITY AND STATISTICS,3|6,6,C
3890,1108,170302022,1998-05-29,2017-09-18,Faculty of Engineering and Natural Sciences,Computer Sciences and Engineering (Bachelor),I Cycle (Bachelor),3.Semester: 2018 Fall,MATH204,DISCRETE MATHEMATICS,3|6,9,A-
3891,1109,170302022,1998-05-29,2017-09-18,Faculty of Engineering and Natural Sciences,Computer Sciences and Engineering (Bachelor),I Cycle (Bachelor),2.Semester: 2018 Spring,CS100,COMPUTER SKILLS,1.5|3,9,A-
3892,1110,170302022,1998-05-29,2017-09-18,Faculty of Engineering and Natural Sciences,Computer Sciences and Engineering (Bachelor),I Cycle (Bachelor),2.Semester: 2018 Spring,CS105,ADVANCED PROGRAMMING,3|6,6,C
3893,1111,170302022,1998-05-29,2017-09-18,Faculty of Engineering and Natural Sciences,Computer Sciences and Engineering (Bachelor),I Cycle (Bachelor),2.Semester: 2018 Spring,ENS203,ELECTRICAL CIRCUITS I,3|6,7,B-
3894,1112,170302022,1998-05-29,2017-09-18,Faculty of Engineering and Natural Sciences,Computer Sciences and Engineering (Bachelor),I Cycle (Bachelor),2.Semester: 2018 Spring,MATH102,CALCULUS II,3|6,7,B-
3895,1113,170302022,1998-05-29,2017-09-18,Faculty of Engineering and Natural Sciences,Computer Sciences and Engineering (Bachelor),I Cycle (Bachelor),2.Semester: 2018 Spring,NS102,PHYSICS,3|6,6,C
3896,1114,170302022,1998-05-29,2017-09-18,Faculty of Engineering and Natural Sciences,Computer Sciences and Engineering (Bachelor),I Cycle (Bachelor),2.Semester: 2018 Spring,TURK122,SPOKEN TURKISH II ,1.5|3,10,A
3897,1115,170302022,1998-05-29,2017-09-18,Faculty of Engineering and Natural Sciences,Computer Sciences and Engineering (Bachelor),I Cycle (Bachelor),5.Semester: 2019 Fall,CS302,ALGORITHMS AND DATA STRUCTURES,3|6,7,C+
3898,1116,170302022,1998-05-29,2017-09-18,Faculty of Engineering and Natural Sciences,Computer Sciences and Engineering (Bachelor),I Cycle (Bachelor),5.Semester: 2019 Fall,CS303,DIGITAL DESIGN,3|6,7,B-
3899,1117,170302022,1998-05-29,2017-09-18,Faculty of Engineering and Natural Sciences,Computer Sciences and Engineering (Bachelor),I Cycle (Bachelor),5.Semester: 2019 Fall,CS307,OPERATING SYSTEMS,3|6,7,C+
3900,1118,170302022,1998-05-29,2017-09-18,Faculty of Engineering and Natural Sciences,Computer Sciences and Engineering (Bachelor),I Cycle (Bachelor),5.Semester: 2019 Fall,CS412,WEB APPLICATION DEVELOPMENT,3|6,9,A-
3901,1119,170302022,1998-05-29,2017-09-18,Faculty of Engineering and Natural Sciences,Computer Sciences and Engineering (Bachelor),I Cycle (Bachelor),5.Semester: 2019 Fall,ENS207,ENGINEERING GRAPHICS,3|6,6,C
3902,1120,170302022,1998-05-29,2017-09-18,Faculty of Engineering and Natural Sciences,Computer Sciences and Engineering (Bachelor),I Cycle (Bachelor),5.Semester: 2019 Fall,MATH202,DIFFERENTIAL EQUATIONS,3|6,5,F
3903,1121,170302027,1998-01-03,2017-09-18,Faculty of Engineering and Natural Sciences,Computer Sciences and Engineering (Bachelor),I Cycle (Bachelor),1.Semester: 2017 Fall,ARCH107,UNDERSTANDING ART AND ARCHITECTURE,1.5|3,7,C+
3904,1122,170302027,1998-01-03,2017-09-18,Faculty of Engineering and Natural Sciences,Computer Sciences and Engineering (Bachelor),I Cycle (Bachelor),1.Semester: 2017 Fall,CS103,INTRODUCTION TO PROGRAMMING,3|6,6,C
3905,1123,170302027,1998-01-03,2017-09-18,Faculty of Engineering and Natural Sciences,Computer Sciences and Engineering (Bachelor),I Cycle (Bachelor),1.Semester: 2017 Fall,ELIT100,ACADEMIC ENGLISH AND EFFECTIVE COMMUNICATION,3|6,8,B
3906,1124,170302027,1998-01-03,2017-09-18,Faculty of Engineering and Natural Sciences,Computer Sciences and Engineering (Bachelor),I Cycle (Bachelor),1.Semester: 2017 Fall,MATH101,CALCULUS I,3|6,6,C
3907,1125,170302027,1998-01-03,2017-09-18,Faculty of Engineering and Natural Sciences,Computer Sciences and Engineering (Bachelor),I Cycle (Bachelor),1.Semester: 2017 Fall,NS102,PHYSICS,3|6,5,F
3908,1126,170302027,1998-01-03,2017-09-18,Faculty of Engineering and Natural Sciences,Computer Sciences and Engineering (Bachelor),I Cycle (Bachelor),1.Semester: 2017 Fall,TURK111,SPOKEN TURKISH I  ,,9,A-
3909,1128,170302027,1998-01-03,2017-09-18,Faculty of Engineering and Natural Sciences,Computer Sciences and Engineering (Bachelor),I Cycle (Bachelor),5.Semester: 2019 Fall,CS302,ALGORITHMS AND DATA STRUCTURES,3|6,8,B+
3910,1129,170302027,1998-01-03,2017-09-18,Faculty of Engineering and Natural Sciences,Computer Sciences and Engineering (Bachelor),I Cycle (Bachelor),5.Semester: 2019 Fall,CS303,DIGITAL DESIGN,3|6,9,A-
3911,1130,170302027,1998-01-03,2017-09-18,Faculty of Engineering and Natural Sciences,Computer Sciences and Engineering (Bachelor),I Cycle (Bachelor),5.Semester: 2019 Fall,CS305,PROGRAMMING LANGUAGES,3|6,5,F
3912,1131,170302027,1998-01-03,2017-09-18,Faculty of Engineering and Natural Sciences,Computer Sciences and Engineering (Bachelor),I Cycle (Bachelor),5.Semester: 2019 Fall,CS307,OPERATING SYSTEMS,3|6,6,C
3913,1132,170302027,1998-01-03,2017-09-18,Faculty of Engineering and Natural Sciences,Computer Sciences and Engineering (Bachelor),I Cycle (Bachelor),5.Semester: 2019 Fall,CS412,WEB APPLICATION DEVELOPMENT,3|6,6,C
3914,1133,170302027,1998-01-03,2017-09-18,Faculty of Engineering and Natural Sciences,Computer Sciences and Engineering (Bachelor),I Cycle (Bachelor),2.Semester: 2018 Spring,CS100,COMPUTER SKILLS,1.5|3,8,B+
3915,1134,170302027,1998-01-03,2017-09-18,Faculty of Engineering and Natural Sciences,Computer Sciences and Engineering (Bachelor),I Cycle (Bachelor),2.Semester: 2018 Spring,CS105,ADVANCED PROGRAMMING,3|6,5,F
3916,1135,170302027,1998-01-03,2017-09-18,Faculty of Engineering and Natural Sciences,Computer Sciences and Engineering (Bachelor),I Cycle (Bachelor),2.Semester: 2018 Spring,ENS203,ELECTRICAL CIRCUITS I,3|6,6,C
3917,1136,170302027,1998-01-03,2017-09-18,Faculty of Engineering and Natural Sciences,Computer Sciences and Engineering (Bachelor),I Cycle (Bachelor),2.Semester: 2018 Spring,IR104,INTRODUCTION TO INTERNATIONAL RELATIONS,3|6,6,C
3918,1137,170302027,1998-01-03,2017-09-18,Faculty of Engineering and Natural Sciences,Computer Sciences and Engineering (Bachelor),I Cycle (Bachelor),2.Semester: 2018 Spring,MATH102,CALCULUS II,3|6,8,B
3919,1138,170302027,1998-01-03,2017-09-18,Faculty of Engineering and Natural Sciences,Computer Sciences and Engineering (Bachelor),I Cycle (Bachelor),2.Semester: 2018 Spring,NS102,PHYSICS,3|6,7,C+
3920,1139,170302027,1998-01-03,2017-09-18,Faculty of Engineering and Natural Sciences,Computer Sciences and Engineering (Bachelor),I Cycle (Bachelor),2.Semester: 2018 Spring,TURK122,SPOKEN TURKISH II ,1.5|3,8,B
3921,1140,170302027,1998-01-03,2017-09-18,Faculty of Engineering and Natural Sciences,Computer Sciences and Engineering (Bachelor),I Cycle (Bachelor),6.Semester: 2020 Spring,CS308,SOFTWARE ENGINEERING,3|6,,
3922,1141,170302027,1998-01-03,2017-09-18,Faculty of Engineering and Natural Sciences,Computer Sciences and Engineering (Bachelor),I Cycle (Bachelor),6.Semester: 2020 Spring,EE305,INSTRUMENTATION AND MEASUREMENTS,3|6,,
3923,1142,170302027,1998-01-03,2017-09-18,Faculty of Engineering and Natural Sciences,Computer Sciences and Engineering (Bachelor),I Cycle (Bachelor),6.Semester: 2020 Spring,EE325,EMBEDDED SYSTEMS,3|6,,
3924,1143,170302027,1998-01-03,2017-09-18,Faculty of Engineering and Natural Sciences,Computer Sciences and Engineering (Bachelor),I Cycle (Bachelor),6.Semester: 2020 Spring,MATH202,DIFFERENTIAL EQUATIONS,3|6,,
3925,1144,170302027,1998-01-03,2017-09-18,Faculty of Engineering and Natural Sciences,Computer Sciences and Engineering (Bachelor),I Cycle (Bachelor),6.Semester: 2020 Spring,MATH205,NUMERICAL ANALYSIS,3|6,,
3926,1145,170302027,1998-01-03,2017-09-18,Faculty of Engineering and Natural Sciences,Computer Sciences and Engineering (Bachelor),I Cycle (Bachelor),6.Semester: 2020 Spring,SE308,COMMUNICATION SYSTEMS AND NETWORKS,3|6,,
3927,1146,170302027,1998-01-03,2017-09-18,Faculty of Engineering and Natural Sciences,Computer Sciences and Engineering (Bachelor),I Cycle (Bachelor),3.Semester: 2018 Fall,CS105,ADVANCED PROGRAMMING,3|6,7,C+
3928,1147,170302027,1998-01-03,2017-09-18,Faculty of Engineering and Natural Sciences,Computer Sciences and Engineering (Bachelor),I Cycle (Bachelor),3.Semester: 2018 Fall,CS303,DIGITAL DESIGN,3|6,5,E
3929,1148,170302027,1998-01-03,2017-09-18,Faculty of Engineering and Natural Sciences,Computer Sciences and Engineering (Bachelor),I Cycle (Bachelor),3.Semester: 2018 Fall,ENS201,ELECTROMAGNETISM-I,3|6,6,C
3930,1149,170302027,1998-01-03,2017-09-18,Faculty of Engineering and Natural Sciences,Computer Sciences and Engineering (Bachelor),I Cycle (Bachelor),3.Semester: 2018 Fall,MATH203,INTRODUCTION TO PROBABILITY AND STATISTICS,3|6,8,B+
3931,1150,170302027,1998-01-03,2017-09-18,Faculty of Engineering and Natural Sciences,Computer Sciences and Engineering (Bachelor),I Cycle (Bachelor),3.Semester: 2018 Fall,MATH204,DISCRETE MATHEMATICS,3|6,7,C+
3932,1151,170302027,1998-01-03,2017-09-18,Faculty of Engineering and Natural Sciences,Computer Sciences and Engineering (Bachelor),I Cycle (Bachelor),4.Semester: 2019 Spring,CS304,COMPUTER ARCHITECTURE,3|6,6,C
3933,1152,170302027,1998-01-03,2017-09-18,Faculty of Engineering and Natural Sciences,Computer Sciences and Engineering (Bachelor),I Cycle (Bachelor),4.Semester: 2019 Spring,CS306,DATABASE MANAGEMENT,3|6,6,C
3934,1153,170302027,1998-01-03,2017-09-18,Faculty of Engineering and Natural Sciences,Computer Sciences and Engineering (Bachelor),I Cycle (Bachelor),4.Semester: 2019 Spring,EE325,EMBEDDED SYSTEMS,3|6,5,F
3935,1154,170302027,1998-01-03,2017-09-18,Faculty of Engineering and Natural Sciences,Computer Sciences and Engineering (Bachelor),I Cycle (Bachelor),4.Semester: 2019 Spring,EE332,ELECTROMAGNETISM II,3|6,6,C
3936,1155,170302027,1998-01-03,2017-09-18,Faculty of Engineering and Natural Sciences,Computer Sciences and Engineering (Bachelor),I Cycle (Bachelor),4.Semester: 2019 Spring,ELIT200,CRITICAL READING AND WRITING,3|6,9,A-
3937,1156,170302027,1998-01-03,2017-09-18,Faculty of Engineering and Natural Sciences,Computer Sciences and Engineering (Bachelor),I Cycle (Bachelor),4.Semester: 2019 Spring,MATH201,LINEAR ALGEBRA,3|6,9,A-
3938,1157,170302030,1998-05-06,2017-09-18,Faculty of Engineering and Natural Sciences,Computer Sciences and Engineering (Bachelor),I Cycle (Bachelor),3.Semester: 2018 Fall,CS303,DIGITAL DESIGN,3|6,7,C+
3939,1158,170302030,1998-05-06,2017-09-18,Faculty of Engineering and Natural Sciences,Computer Sciences and Engineering (Bachelor),I Cycle (Bachelor),3.Semester: 2018 Fall,CS305,PROGRAMMING LANGUAGES,3|6,9,A-
3940,1159,170302030,1998-05-06,2017-09-18,Faculty of Engineering and Natural Sciences,Computer Sciences and Engineering (Bachelor),I Cycle (Bachelor),3.Semester: 2018 Fall,ENS221,INTRODUCTION TO ENGINEERING,3|6,7,C+
3941,1160,170302030,1998-05-06,2017-09-18,Faculty of Engineering and Natural Sciences,Computer Sciences and Engineering (Bachelor),I Cycle (Bachelor),3.Semester: 2018 Fall,MATH203,INTRODUCTION TO PROBABILITY AND STATISTICS,3|6,8,B
3942,1161,170302030,1998-05-06,2017-09-18,Faculty of Engineering and Natural Sciences,Computer Sciences and Engineering (Bachelor),I Cycle (Bachelor),3.Semester: 2018 Fall,MATH204,DISCRETE MATHEMATICS,3|6,7,C+
3943,1162,170302030,1998-05-06,2017-09-18,Faculty of Engineering and Natural Sciences,Computer Sciences and Engineering (Bachelor),I Cycle (Bachelor),2.Semester: 2018 Spring,CS105,ADVANCED PROGRAMMING,3|6,6,C
3944,1163,170302030,1998-05-06,2017-09-18,Faculty of Engineering and Natural Sciences,Computer Sciences and Engineering (Bachelor),I Cycle (Bachelor),2.Semester: 2018 Spring,ECON105,UNDERSTANDING BUSINESS,1.5|3,10,A
3945,1164,170302030,1998-05-06,2017-09-18,Faculty of Engineering and Natural Sciences,Computer Sciences and Engineering (Bachelor),I Cycle (Bachelor),2.Semester: 2018 Spring,ECON112,INTRO. TO MACROECONOMICS,3|6,10,A
3946,1165,170302030,1998-05-06,2017-09-18,Faculty of Engineering and Natural Sciences,Computer Sciences and Engineering (Bachelor),I Cycle (Bachelor),2.Semester: 2018 Spring,ENS203,ELECTRICAL CIRCUITS I,3|6,7,C+
3947,1166,170302030,1998-05-06,2017-09-18,Faculty of Engineering and Natural Sciences,Computer Sciences and Engineering (Bachelor),I Cycle (Bachelor),2.Semester: 2018 Spring,MATH102,CALCULUS II,3|6,7,C+
3948,1167,170302030,1998-05-06,2017-09-18,Faculty of Engineering and Natural Sciences,Computer Sciences and Engineering (Bachelor),I Cycle (Bachelor),2.Semester: 2018 Spring,NS102,PHYSICS,3|6,6,C
3949,1168,170302030,1998-05-06,2017-09-18,Faculty of Engineering and Natural Sciences,Computer Sciences and Engineering (Bachelor),I Cycle (Bachelor),2.Semester: 2018 Spring,TURK122,SPOKEN TURKISH II ,1.5|3,,W
3950,1169,170302030,1998-05-06,2017-09-18,Faculty of Engineering and Natural Sciences,Computer Sciences and Engineering (Bachelor),I Cycle (Bachelor),Unknown,MAN461,MANAGEMENT INFORMATION SYSTEMS,3|6,,T
3951,1170,170302030,1998-05-06,2017-09-18,Faculty of Engineering and Natural Sciences,Computer Sciences and Engineering (Bachelor),I Cycle (Bachelor),Unknown,SE406,SOFTWARE ENGINEERING MANAGEMENT,3|6,,T
3952,1171,170302030,1998-05-06,2017-09-18,Faculty of Engineering and Natural Sciences,Computer Sciences and Engineering (Bachelor),I Cycle (Bachelor),4.Semester: 2019 Fall,CS302,ALGORITHMS AND DATA STRUCTURES,3|6,7,B-
3953,1172,170302030,1998-05-06,2017-09-18,Faculty of Engineering and Natural Sciences,Computer Sciences and Engineering (Bachelor),I Cycle (Bachelor),4.Semester: 2019 Fall,CS307,OPERATING SYSTEMS,3|6,6,C
3954,1173,170302030,1998-05-06,2017-09-18,Faculty of Engineering and Natural Sciences,Computer Sciences and Engineering (Bachelor),I Cycle (Bachelor),4.Semester: 2019 Fall,CS412,WEB APPLICATION DEVELOPMENT,3|6,7,C+
3955,1174,170302030,1998-05-06,2017-09-18,Faculty of Engineering and Natural Sciences,Computer Sciences and Engineering (Bachelor),I Cycle (Bachelor),4.Semester: 2019 Fall,EE325,EMBEDDED SYSTEMS,3|6,6,C
3956,1175,170302030,1998-05-06,2017-09-18,Faculty of Engineering and Natural Sciences,Computer Sciences and Engineering (Bachelor),I Cycle (Bachelor),4.Semester: 2019 Fall,MATH202,DIFFERENTIAL EQUATIONS,3|6,,W
3957,1176,170302030,1998-05-06,2017-09-18,Faculty of Engineering and Natural Sciences,Computer Sciences and Engineering (Bachelor),I Cycle (Bachelor),Unknown,CS304,COMPUTER ARCHITECTURE,3|6,,T
3958,1177,170302030,1998-05-06,2017-09-18,Faculty of Engineering and Natural Sciences,Computer Sciences and Engineering (Bachelor),I Cycle (Bachelor),Unknown,ELIT200,CRITICAL READING AND WRITING,3|6,,T
3959,1178,170302030,1998-05-06,2017-09-18,Faculty of Engineering and Natural Sciences,Computer Sciences and Engineering (Bachelor),I Cycle (Bachelor),1.Semester: 2017 Fall,CS103,INTRODUCTION TO PROGRAMMING,3|6,8,B
3960,1179,170302030,1998-05-06,2017-09-18,Faculty of Engineering and Natural Sciences,Computer Sciences and Engineering (Bachelor),I Cycle (Bachelor),1.Semester: 2017 Fall,ELIT100,ACADEMIC ENGLISH AND EFFECTIVE COMMUNICATION,3|6,9,A-
3961,1180,170302030,1998-05-06,2017-09-18,Faculty of Engineering and Natural Sciences,Computer Sciences and Engineering (Bachelor),I Cycle (Bachelor),1.Semester: 2017 Fall,MATH101,CALCULUS I,3|6,8,B
3962,1181,170302030,1998-05-06,2017-09-18,Faculty of Engineering and Natural Sciences,Computer Sciences and Engineering (Bachelor),I Cycle (Bachelor),1.Semester: 2017 Fall,NS102,PHYSICS,3|6,,W
3963,1182,170302030,1998-05-06,2017-09-18,Faculty of Engineering and Natural Sciences,Computer Sciences and Engineering (Bachelor),I Cycle (Bachelor),1.Semester: 2017 Fall,NS112,UNDERSTANDING SCIENCE AND TECHNOLOGY,1.5|3,9,A-
3964,1183,170302030,1998-05-06,2017-09-18,Faculty of Engineering and Natural Sciences,Computer Sciences and Engineering (Bachelor),I Cycle (Bachelor),1.Semester: 2017 Fall,TURK121,SPOKEN TURKISH I,1.5|3,6,C
3965,1185,170302030,1998-05-06,2017-09-18,Faculty of Engineering and Natural Sciences,Computer Sciences and Engineering (Bachelor),I Cycle (Bachelor),§.Semester: 2020 Spring,CS306,DATABASE MANAGEMENT,3|6,,
3966,1186,170302030,1998-05-06,2017-09-18,Faculty of Engineering and Natural Sciences,Computer Sciences and Engineering (Bachelor),I Cycle (Bachelor),§.Semester: 2020 Spring,CS308,SOFTWARE ENGINEERING,3|6,,
3967,1187,170302030,1998-05-06,2017-09-18,Faculty of Engineering and Natural Sciences,Computer Sciences and Engineering (Bachelor),I Cycle (Bachelor),§.Semester: 2020 Spring,MATH201,LINEAR ALGEBRA,3|6,,
3968,1188,170302030,1998-05-06,2017-09-18,Faculty of Engineering and Natural Sciences,Computer Sciences and Engineering (Bachelor),I Cycle (Bachelor),§.Semester: 2020 Spring,MATH202,DIFFERENTIAL EQUATIONS,3|6,,
